아줌마갈비,17124147,아줌마갈비 다녀왔습니다 😊여기는 메뉴에 물갈비를 돼지갈비찜이라고되어있더라구요 2인분 주문 했어요고기 두툼하고 콩나물가득 넣어 주심열심히 끓여서 쫄이면서 먹는스탈이에요😋먹고 비빔밥은 한공기당 3000원이에요~두공기 시켰는데 생각보다 양은 많지는 않네요~다음에는 그냥 공기밥 시켜서 비벼먹어도 될거 같아요~메뉴가 많아서 다른 메뉴 먹으러도 가봐야겠네요,10.4.토,62
아줌마갈비,17124147,밑반찬까지 전부 맛있는 아줌마갈빙벌써 몇번째 방문인지 ㅠ삼겹도 맛있는데 물갈비도 마싯어용개취로 자매갈비보다 맛남,6.27.금,62
아줌마갈비,17124147,전진~~~~~!!!! 1보 앞으로~~~!!,11.19.수,62
아줌마갈비,17124147,며칠 사이 두 번 방문했던 맛집 ㅠ 집 근처 맛집 넘 귀해..❤️삼겹살도 삼겹살인데 반찬들도 맛있고 물갈비 존맛 !!술이 술술술,5.17.토,62
아줌마갈비,17124147,고기가 맛있어요,9.30.화,62
아줌마갈비,17124147,전주 로컬맛집 90면대 초. 중반의 옛날 전주의 식당들 맛 반찬도 맛있고 생고기 삼겹살에 묵은지 맛있어요.,6.25.수,62
아줌마갈비,17124147,굿,3.30.일,62
아줌마갈비,17124147,굿,1.18.토,62
아줌마갈비,17124147,돼지주물럭을 먹었는데 제가 좋아하는 콩나물이 잔뜩 올려져 있고 고기양도 적당해서 좋았고 맛있었습니다,24.8.1.목,62
초원숯불갈비,36285579,쪽갈비가 먹고싶어서 이태원쪽갈비제작소에 방문했어용!!완전 살도 많고 양념도 자극적이고 맛났어요 ㅠㅠㅎㅎ그런데 전 맵찔이라 매운건 불닭보다 매워서 혼났네용!!🔥그래듀 주먹밥에 너무 맛있기 먹었어요!,11.3.월,957
초원숯불갈비,36285579,"골목으로 지나다니는야장분위기에 사람들 구경하며연인, 친구랑식사겸 술한잔하기 좋아요사장님 친절 하시고쪽갈비 넘 맛있게배부르게 잘 먹었어요.",11.8.토,957
초원숯불갈비,36285579,직원분이 고기 상태나 추천 부위 설명해주셔서 편하게 주문할 수 있었고 쪽갈비 육즙이랑 양념 밸런스가 딱 좋아서 소주랑 곁들이기 좋았어요~ 이태원역 맛집 찾다가 들렀는데 분위기도 괜찮고 술 한잔 하러 다시 올 것 같아요!,11.13.목,957
초원숯불갈비,36285579,"제작소갈비, 매운제작소갈비주문해서 배부르게맛나게 잘 먹었어요직원분들도 친절하고연인이랑 같이밥겸 술한잔하기딱이에요 ^^",11.1.토,957
초원숯불갈비,36285579,직원분들이 고기 상태 살펴주시고 불 조절도 신경 써주셔서 편하게 먹을 수 있었어요. 쪽갈비 자체도 부드럽고 양념 맛이 진하지 않아 술 마시면서 먹기 딱 좋더라고요. 이태원역 맛집 찾다가 들렀는데 만족스러웠어요,11.9.일,957
초원숯불갈비,36285579,"고기 좋아하는 사람이라면 꼭 가봐야 할 곳이에요. 쪽갈비가 정말 부드럽고 맛있어서 술 한잔하기 딱 좋았고, 이태원역 맛집 중에서도 손에 꼽을 만한 곳 같아요. 분위기도 편안해서 모임이나 회식 장소로도 추천해요.",11.6.목,957
초원숯불갈비,36285579,고기 먹으러 들렀는데 생각보다 훨씬 만족스러웠어요~ 쪽갈비 특유의 부드러운 식감이 술안주로 딱 맞더라고요! 이태원역 맛집 찾다가 발견했는데 역시 오래된 곳은 이유가 있네요 :) 전체적으로 푸짐하고 조화로워서 다음에 또 올 것 같아요,11.2.일,957
초원숯불갈비,36285579,"사장님,직원분들 너무너무 친절하세오ㅠㅠㅠㅠ먹다가 급하게 찍음건데진쨔 너무맛있어요 계란찜 너무 맛있고 쪽갈비도 다 구워져서 빠르게 나와서 신나게 뜯었습미자ㅎㅎ사장님 성격 진짜 좋으세요 직원붐들이랑 신나게 일하시는 모습도 보게 좋고 주먹밥도 꼭 시켜드세요!!!!",11.1.토,957
초원숯불갈비,36285579,고기 좋아하는 사람들이랑 오기 딱 좋은 곳이에요. 이태원역 맛집 중에서도 갈비로 유명한 집이라 기대하고 갔는데 실제로 먹어보니 기대 이상이었어요. 고기 질도 좋고 양념 맛도 딱 제 스타일이라 술 한잔 하기에 정말 좋더라고요. 같이 간 사람들도 다들 만족해하면서 다음에 또 오자고 하더라고요.,11.1.토,957
초원숯불갈비,36285579,이태원역 맛집 여기서 먹은 쪽갈비가 너무 부드럽고 맛있네요 술과 함께 즐기기에 딱인데 실제로 많은 분들이 고기 먹으러 찾는 모습이 인상적이었어요 박나래 맛집이라고 해서 기대하고 왔는데 기대 이상이었어요 ㅎㅎ,10.30.목,957
땡벌정육식당,1264513981,고기가너무맛있고요 이모님이너무친절하셔요,11.18.화,108
땡벌정육식당,1264513981,소고기는 괜찮았구여 분위기는 좋았으나야외천막에 재떨이는 좀 치웠으면했고메뉴판이 없어서 많이 불편했고정육식당인데 고기도 볼 수 없는 상태에서가격도 모르고 주문해야됩니다나름 친절했고 야외 천막 분위기는 좋았습니다갈비살 맛있었어요,4.20.일,108
땡벌정육식당,1264513981,마지막 갔을때 고기를 너무 익혀서 맛없게 먹은후로 발길을 끊었다 오랜만에 방문했는데다시 또 갬동🥹 등심은 땡벌이 쵝오 미친맛,5.13.화,108
땡벌정육식당,1264513981,고기 질도 좋고 특히 반찬들이 하나같이 맛있어요!!재료들도 직접 농사지은 것들로 해서 직접 만드신다니 최고에요👍🏻 소등심은 주문하면 직접 맛있게 구워주세요~좋은 고기라 가격이 비싸지만 추천합니다😋,6.29.일,108
땡벌정육식당,1264513981,한우가 맛있어요부드럽고 즙이 살아있어요스테이크처럼 두껍게 잘라서 구워줘요가성비도 좋아요,9.20.토,108
땡벌정육식당,1264513981,고기는 살살녹고 맛이 있습니다. 하지만 아이를 데리고 가족외식으로는 가지 않을 것 같습니다. 연기가 가득차고 불키자마자 눈도 아팠습니다. 숯으로 한다지만 이렇게 눈 매운곳은 처음이예요. 그리고 직원아주머니분들 친절하지도 않으세요…,7.5.토,108
땡벌정육식당,1264513981,고기 구워주셔서 좋네요꽃등심 너무 맛있게 먹었어요,1.4.토,108
땡벌정육식당,1264513981,맛있습니다! 모임하기 좋아요,2.28.금,108
땡벌정육식당,1264513981,신년회 아주 잘 먹었어요~,1.4.토,108
향연,1420734444,미리 예약해서 포장 해서 먹었어요짬뽕은 맛있어요.양장피는 그냥그냥 괜찮아요동생이 좋아해서 사천탕수육은 시켰는데 일반적인 사천탕수육도 아니고 감자전분인지 찹쌀인지만 가득있고 고기는 얇은거 겨우 붙어있는 느낌이었고 맛도그렇고 내용물도... 솔직히 저희는 사천탕수육은 버렸어요.,9.20.토,15
향연,1420734444,짬뽕이랑 볶음밥 짜장면 탕수육 전부 맛있어요 🤌🤌 짜장면은 춘장맛이 가득해서 맛있었어요~인테리어도 깔끔하고 분위기 좋아용점심시간에 예약하고 와서 시간 절약해서 밥먹을 수 있었어요 😋,6.22.일,15
향연,1420734444,맛있어요,10.23.목,15
향연,1420734444,너무 맛이 있었습니다. 명절이라 문 닫은 곳이 많아 차선책으로 가긴 했는데 숨은 진주 찾은 느낌으로 정말 맛있게 먹었습니다. 먹어본 짬뽕 중 TOP 1-2 입니다 ^^,10.6.월,15
향연,1420734444,삼선짬뽕 얼큰하니 좋네요.면이 가늘어요. 주차는 공영주차장 이용..탕수육도 잡내 안나고 괜찮아요,4.8.화,15
향연,1420734444,양 질 다 잡는 집.. 진짜 레전드 맛있어요ㅠ후기 찾아보니 불친절하다는 리뷰 있었는데전혀 그런거 못느꼈습니다🔥다음에 또 갈게요!!,24.10.26.토,15
향연,1420734444,노맛,4.13.일,15
향연,1420734444,볶음짬뽕 맛집,24.8.9.금,15
향연,1420734444,넘 맛있어 시진을 늦게찍었네삼선해물짬뽕.울면인데 넘맛있다해물도 만족이다탕수육은 큼직하고 맛있다,24.1.27.토,15
향연,1420734444,맛있음,24.6.1.토,15
연화,1334705903,맛있어요,24.1.10.수,2
연화,1334705903,굿,23.12.19.화,2
전주달콤댁,1724181115,"전주 혁신 수제케이크 달콤댁은지인에게 추천받아 예약했던수제케이크 전문점이예요.시트부터 크림까지 직접 만들고예약 당일 제작하는 만큼정말 신선하고 맛있습니다.딸기 양도 낭낭히, 시트도 맛있고,크림 까지 맛있어서 가족들과 함께당일 1판 다 먹었습니다.1호 케이크 크기이긴 하지만홀케이크 하나를 하루만에 다 먹어본 건생에 처음인 것 같아요.평소 단것 싫다고 안드시는 부모님들도1/4 크기씩 다 드셨…….(감동)홀케이크 예쁘게 찍은 사진을 못남겨서 아쉽지만다음번에도 미리 주문해 먹는다면 재주문 할겁니다.감사합니다.",24.12.12.목,25
전주달콤댁,1724181115,"순백토르테 케이크 안드셔보셨다면 꼭 드셔보시길 추천드립니다. 일단 생크림도 달지 않고 쫀쫀해서 너무 좋았고 시트가 진짜 부드럽고 맛있습니다. 그리고 식빵은 원래 모임 다음날 아침에 먹으려고 했는데 너무 맛있어서 저녁 먹기 전에 바로 순삭 됐습니다. 미리 예약해하는 번거로움이 있지만 그 번거로운을 지워버리는 맛이니 케이크, 식빵이 필요 할 때는 강추드립니다.",24.10.12.토,25
전주달콤댁,1724181115,장동케이크는 전주달콤댁!오렌지피스타치오케이크 너무너무 추천드려요일단 기본적으로 케이크시트가 너무 퐁신하니 부드럽고요생크림이 느끼하지않고 정말 맛있네요재방문의사💯,24.2.3.토,25
전주달콤댁,1724181115,전주수제케이크 전주달콤댁의 달콤한수제케이크심플하고 시트가 너무촉촉하고 맛좋아요~,24.3.16.토,25
전주달콤댁,1724181115,진짜 입에서 살살 녹는 케이크에여~!크기도 크고 넘 맛있어요👍🏻부드러워서 아이들 간식으로도 좋아요,24.2.22.목,25
전주달콤댁,1724181115,너무너무 맛있는 헤이유자토르테케이크ㅎㅎㅎ❣️❣️❣️❣️크림이 일단 너무 맛있었던 수제케이크집이엿어요🥰,24.2.22.목,25
전주달콤댁,1724181115,꼭 먹어보고 싶었던 달콤댁 케이크~~~3일전 미리 주문하고 제 시간에 방문~~~친절한 사장님께서 예쁘고 맛있는 케이크를 만들어주심! 생크림도 넘넘 맛있고~~ 빵 시트도 촉촉 부드러워서 꿀맛이었어요~~사장님 오래오래 장사해주세요♡♡♡,23.10.13.금,25
전주달콤댁,1724181115,케이크가 진짜 맛잇고 버터(?)가 열대과일 계열이라서 맛잇어요.,24.2.22.목,25
전주달콤댁,1724181115,아빠 생신이라 딸기케이크 주문했어요. 친절하시고 케이크도 역시 기대한 만큼 너무 맛있었어요~ 크림이 우유맛이 많이 나서 고급진 맛이 났어요.토퍼도 서비스로 해주셔서 너무 좋았습니다 👍🏻👍🏻,24.1.19.금,25
전주달콤댁,1724181115,특별한 케이크가 있어서 좋아요. 그냥 흔한 생크림케잌이 아니고 재료가 다양해서 고르는데 고민했는데 어른들하고 같이 먹으려고 흑임자모카케이크로 했어요. 달달함보단 고소한 맛이 강해서 좋았어요. 답례품도 주문가능한듯!,23.7.21.금,25
뚜레쥬르전북도청점,36623354,아내가 빵먹고 싶다해서 집근처에는 파리000가 있어서 뚜레쥬르 빵을 사고싶어서 방문하게 되었습니다. 늦게 방문하여도 다행이 아내가 좋아하는 그날제조된 빵이있어서 너무 좋았고 친절하셔서 너무나 만족스러웠습니다. 그리고 빵맛은 뚜레쥬르빵은 너무나 맛있어서 좋았습니다.,7.3.목,702
뚜레쥬르전북도청점,36623354,쿠폰생겨서 간만에 갔어요,11.25.화,702
뚜레쥬르전북도청점,36623354,늦게 가면 빵 종류가 너무 적어지는 군..,11.9.일,702
뚜레쥬르전북도청점,36623354,치즈케이크 맛집이른시간에 가서 그런지 다 지쳐있더라고요,10.17.금,702
뚜레쥬르전북도청점,36623354,빵 종류 다양,11.26.수,702
뚜레쥬르전북도청점,36623354,아무리 행사기간이라해도 ..소보루빵 .. 상태가 .. 탈모왔네요,9.19.금,702
뚜레쥬르전북도청점,36623354,뚜레쥬르 밤식빵 좋아해서 구매했는데다른빵은 괜찮았는데너무 퍼석거려서 한입먹고 못먹고 밤만 파먹었어요ㅠ ㅠ,9.17.수,702
뚜레쥬르전북도청점,36623354,호두 파운드 롤케익 먹었는데 맛있어오,8.1.금,702
뚜레쥬르전북도청점,36623354,맛있어요,9.27.토,702
뚜레쥬르전북도청점,36623354,"항상 아이와 함께 가곤 하는데 너무 친절하게 대해주셔서 늘 즐거운 방문입니다. 빵도 다 깔끔하게 진열되어있고, 말할것도 없이 맛있구요. 제 기준 베스트는 밤식빵이구요. 친절함에 맛있는 빵맛에 늘 발걸음하게 되는거 같아요! 앞으로도 흥하세요!! 🤗🤍",2.8.토,702
풍천장어타운,17189935,다닌지 거의 10년이 되어 가네요 집이 가깝기도 하고 깔끔해서 부모님이 좋아하세요. 주차장보면 항상 절반 이상은 차 있기도 하구요! 좋아하는 집입니다!!,11.16.일,207
풍천장어타운,17189935,"더운여름날 기력보충을 위해서 엄마모시고 풍천장어 개정점에 왔어요..초벌로 구워서 나오고 직원분이 숯판위에 세팅을 잘해 주셔서 타지 않고 적당히 바삭하게 잘 구워서..먹었어요.. 엄마도 맛있게 잘 드시고, 야채 등도 옆에 셀프로 더 가져다 먹을수 있어서 편하게 잘 먹고 왔어요^^",8.30.토,207
풍천장어타운,17189935,오늘은 엄마 74번째 생일~그저께 왔다 문 닫아서 오늘 생일이라 꼭~방문우리는 장항에서 항상 여기만~오늘 엄마 언니가 역시나 잘 먹어서 힘들고 피곤하지만 보람을 느끼고 잘 먹고 떠나요^.~오늘 서빙하는 남자 직원분들 엄지척입니다~,5.9.금,207
풍천장어타운,17189935,장어 진짜 맛있네요고창에서 보다 더 좋았어요연기가 안빠져서 눈이 너무아픈건 아쉬운점이죠,8.16.토,207
풍천장어타운,17189935,오늘일과>소룡황금코다리(중)포장장항 엄마 언니 넘 좋아하는~내일 먹으라고태워서 군산의료원(엄마간단검진)개정정신과(언니병원)1분거리바로옆(풍천장어)엄마 언니가 먹고싶어함 맛나게 오늘도 싹쓸이 ㅋㅋ하구둑으로 장항>군산옴오늘 진짜 푸짐하게 잘 먹었어요한달에 한번은 다녀감,3.6.목,207
풍천장어타운,17189935,장어가 갓성비가 좋아요,10.2.목,207
풍천장어타운,17189935,부모님 모시고 나들이중 간만에 방문해봤어요복분자 술 한잔씩 들이켜고 발그레한 얼굴로 잘익은장어한점 ㅋㅋ잘먹었습니다,3.28.금,207
풍천장어타운,17189935,오늘 엄마 보험회사 두군데 볼일보고언니 정신과 방문하고 바로 옆이라 풍천장어 1분거리 갔다~오랜만에 가니 둘이 엄청~잘 먹으니 뿌듯하고 기분 좋으네여~오늘은 장어 키로8.9 자주 먹는게 아니니~요즘 물가가 많이 오르니 가끔 가는거루^^,1.31.금,207
풍천장어타운,17189935,군산에 가면 방문하는 장어 집이 있었는데다녀왔던 집은 폐업을 하셨더라고요.인근에 다른 맛집이 있다고 해서 추천 받아 방문해 보았는데무척 맛있게 잘 먹고 왔습니다~초벌도 빠르게 준비 되는 편이었고전체적인 상차림도 훌륭했어요~상차림비가 따로 없어서 그런지장어 가격은 살짝 있는 편입니다~보양식 든든하게 챙겨 보니 좋네요~잔치국수도 무척 맛있더라고요~,1.5.일,207
풍천장어타운,17189935,맛있어요,7.12.토,207
백수의찬,921686615,찬바람 불면 뭐다?? 된장고기 우동이다!!된장고기우동이랑 돈까스 덮밥먹었는데 조합이 저세상이예용!! 일년에 최소 두번은 주기적으로 먹어줘야 합니다 ㅋㅋ 연초와 연말에요 ㅎㅎㅎㅎ백수의찬 된장고기우동 남바완!! 오늘 백수의찬 친언니에게도 영업해서 뿌듯합니당 ㅋㅋㅋ,11.26.수,622
백수의찬,921686615,된장고기우동 먹어보고싶어서 날이 추워지길 기다렸어요 🥰국물이 밥 말아먹고싶은 맛이에요.고로케도 속이 정말 부드러워서 맛있었습니다!그사이에 매장이 확장되서 좌석 골라앉기 좋네요,11.15.토,622
백수의찬,921686615,"명란오츠케는 따끈한 국물에 밥이 말아져 있어서 부담 없이 즐기기 좋았고, 위에 올라간 명란이 감칠맛을 확 살려줘서 한 숟가락 먹자마자 계속 손이 가는 맛이었어요. 파랑 김가루가 고소하게 어우러져 전체적으로 깔끔하고 담백한 마무리가 좋아요!명란마요 감자샐러다는 비주얼부터 귀엽고 푸짐한데, 고소한 감자에 명란마요가 진하게 올라가 있어서 풍미가 정말 좋아요! 저는 하이볼에 먹었는데 잘 어울렸어요!!",11.14.금,622
백수의찬,921686615,따끈한 음식이 생각나는 계절에 맞춰 스끼야끼 먹으려고 방문했어요! 혼자서도 스끼야끼를 먹을 수 있다니~ 저번 리뷰 이벤트로 받은 새우튀김까지 만족스러운 식사였습니다😊,11.20.목,622
백수의찬,921686615,"제가 정말 너무 좋아해서 시즌마다 오는 🍜백수의 찬🍜유자소바 마지막이라길래 왔는데,유자우동으로 저희가 마지막 오더였네요😎구운가지고기치즈가 진짜 너무 맛있었고,돼지고기오이냉채는 지금 벌써 세번째 먹는 여름시즌 최애 메뉴..🫶그리고 제 전시즌 최애 메뉴인 새송이후라이드가 쯔란버전으로 새로 나왔대서 시켜봤는데, 역시 최애메뉴답게 넘넘 맛있어요🥹🤍 맥주를 부르는 맛...ㅋㅋ담에 또 와서 또 먹을게요!곧 돌아올 가을, 겨울시즌 메뉴도 기대됩니다🫶",10.8.수,622
백수의찬,921686615,오랜만에 백수의 찬 방문했는데~모든 메뉴가 다 맛있어용~~추운날씨에 된장우동은 특히 더더 맛있었네요!!잘 먹었습니다🩷,11.26.수,622
백수의찬,921686615,"찾는 길이 조금 어려워서 약간 헤맸어요.(길치, 방향치 입니다…)2층 청년몰로 올라가야 합니다.인테리어 분위기가 좋고 근처에는 귀여운 고양이들이 늘어져 자고 있어요.백스키야키를 먹었는데 제 입맛엔 조금 평범해서 아쉬웠습니다. 안매운 순두부찌개 같았슴… 다른 메뉴를 추천합니다.",10.29.수,622
백수의찬,921686615,쯔란새송이 맛도리입니다!!가라아게랑 백스키야키 조합 최고에용,11.14.금,622
백수의찬,921686615,오랜만에 먹은 백스키야끼 맛있어요👍👍 요즘 날씨랑 잘 어울려요! 김치카츠나베는 언제 먹어도 맛있어요😋,10.18.토,622
백수의찬,921686615,아아 비건메뉴가 있는 술집이라니 너무 최고예요... 둘이서 메뉴 다섯 개 먹었습니다다음에는 차도 두고와서 술도 마시겠습니다...!,11.5.수,622
와르르조개구이,1179892753,25.08.15 가족모임으로 성인7명+아기1명 방문함다른장소에서 이전해서 첫 오픈날이라고 안내받았고오픈 10분만에 방문해서인지 부산스럽고 안내도 별로였음좌석안내받고 식사하는동안 너무 더웠고 덥다고 얘기해도 별다른 조치 없었음 가게에 있는 여러선풍기를 동원해도 가게안은 시원해지지 않고 계속 더웠음에어컨 틀어놓고 사장님이 환기 잘 안된다고 출입문 계속 열어둠 닫아도 다시 계속 염버티다 버티다 너무 더워서 못버티고 1시간만에 그냥 나옴23만원 쓰고 고생은 고생대로 하고 먹지도 못하고다시는 안갈 예정.가시려는 분은 한겨울 한파에 가시길 세상따듯할테니..,8.15.금,18
와르르조개구이,1179892753,가성비 최고!!맛있게 잘 먹었어여,3.8.토,18
와르르조개구이,1179892753,조개구이 판 불이 약해서 제일 세게해도익는데 시간이 겁나 오래걸립니다무한리필인데 익는데 오래걸려조개류는 실상 얼마먹지도 못하고삼겹살로 배채우고 왔네요ㅡㅡ...ㅎㅎ여자사장님이신지 관리자분인지 모르겠지만친절하지도 않으시고 불이 왜이렇게 약한지물었더니 대꾸도 없고 무서워서 말을 못걸었어요ㅎㅎ엄청 맛있고 배부르게 먹으려고 갔는데여러가지로 아쉬운 식사였습니다,3.15.토,18
와르르조개구이,1179892753,"조개류가 살아 있어요..신선해서 넘넘 맛이 있어요..사장님이 직접 구워 주시고, 조개들이 입안에서 쫄깃쫄깃..염통구이도 별미. 강추드립니다",4.6.일,18
와르르조개구이,1179892753,조개구이 맛있어요,3.24.월,18
와르르조개구이,1179892753,맛있어요,3.14.금,18
와르르조개구이,1179892753,오늘도 맛나게 냠냠,1.10.금,18
와르르조개구이,1179892753,자리 이전 후 찾은 와르르조개구이. 키조개의 상태가 좋지 못해 질겼고 냄새가 났어요. 다른 조개는 괜찮았습니다 :),24.10.7.월,18
와르르조개구이,1179892753,"무한리필 조개구이..넘넘 신선하고 맛이 있어요.바다에서 바로 와서 그런지 약간짭조름, 맥주가 끝내주게 맛있게 들어가네요..각종조개 배 터지기 전까지 먹었어요..강추",24.12.16.월,18
와르르조개구이,1179892753,조개를 좋아해서 종종 들리는집이예요항상 맛있게 먹구있구요사장님도 친절하셔서 넘 좋네요먹느라 정신 없어서 사진이라곤 급하게 찍은 메뉴판 ㅠㅠ잘 먹었습니다,24.9.13.금,18
최가네낙지마당,1561617306,점심에 근처 주차는 정말 헬이고..음식은 맛있고 양은 많진 않아요 사장님이 아주 친절하세요👍🏻,6.25.수,74
최가네낙지마당,1561617306,제가 많이 먹는 편인데도 생각보다 포만감 있습니다. 맛도 있고 만족합니다. 주차 하기가 좀 힘든것 빼곤 좋습니다 :),24.12.13.금,74
최가네낙지마당,1561617306,맛있었어요,4.30.수,74
최가네낙지마당,1561617306,낙볶양념괜찮아요,4.22.화,74
최가네낙지마당,1561617306,늣은시간 우연히 지나가다 칭구랑 밥먹으러 갔는데룸도있고 편안하고 음식도 푸짐하고 맛있게 먹고왔어용^^,24.9.22.일,74
최가네낙지마당,1561617306,굿,2.26.수,74
최가네낙지마당,1561617306,낙지는 실했습니다만 오전에 일찍갔는지 잘 어우려지지않은맛이었어요.사장님은 매우친절했습니다,24.6.15.토,74
최가네낙지마당,1561617306,낚지볶음 괜찮아서 재방문,24.9.16.월,74
최가네낙지마당,1561617306,공영주차장 옆 주차하기 편해요!맛있게 매운맛이에요~,24.5.12.일,74
최가네낙지마당,1561617306,좋아요좋아요좋아요좋아요,24.3.14.목,74
미카도스시,1194739455,"어중간한 시간에 가서 그런지 종류가 그닥 올라와있진 않아서 부족한건 요청했음튀김종류는 아무도 안먹고 계속 레일에서 돌아가느라 다 식었음ㅜ뎁혀달라했는데 그게 전자레인지 일줄은,,튀김 전자렌지에 뎁히면 지인짜 별루에요눅눅+기름콜라보담부턴 식은 튀김 안먹겠음 오늘의 후회장국은 채워주는 서비스가 있음 조켓음다른지점은 잘 채워줌",10.19.일,455
미카도스시,1194739455,1접시에 1900원?!!!가성비있으면서 평타치는 미카도 스시였습니다.점심시간 지나서 방문했지만 레일에는 초밥이 쉴새없이 돌아가고 손님들도 계속 들어오셔서 순환도 잘되고 이용하시 좋았습니다.^^,8.25.월,455
미카도스시,1194739455,회전초밥집 체인은 미카도스시가 젤 괜찮은것같아요한접시 1900원씩이고 전주 객사점 점심에 손님많아서 회전율좋아가지고 거의 모든종류가 다 바로바로 만들어나와서 맛있네요~~!,8.2.토,455
미카도스시,1194739455,여긴 소바가 없고 라멘이 있어요그리고 초밥종류가 엄청 많네요!두배정도 차이나는듯? 좀멀어도 객사점와야게써요만석아니어도 초밥 골고루 잘올려주고 일하시는분들도 친절해요~주차장은 없으니 돈주고 이용하는게 단점이지만 다른지점에 비해 훌륭함,8.6.수,455
미카도스시,1194739455,그리 가고 싶었던 회전 초밥 먹고~라부부 인형 선물도 받고~~,9.28.일,455
미카도스시,1194739455,Delicious food love it,10.5.일,455
미카도스시,1194739455,"점심을 너무 적게 먹어서 가는길에 들려 잠깐 먹었는데 11접시를 때려버렸네요 활어 묵은지,참치 타다끼는 꼭먹어요 너무 맛있어서 뒤집어져서 물구나무서서 결제했네요",9.26.금,455
미카도스시,1194739455,미카도스시 전주객사점가볍게 식사를 하고 싶으면 자주 애용하는 집..😋미카도스시는 새우를 정말 잘하는거 같아요 !!갈릭 새우 짱맛..가격도 저렴하면서 !! 많이 먹을 수 있어 좋아용숟가락 점수 🥄4.5,7.11.금,455
미카도스시,1194739455,먹고싶은초밥 골라먹는재미오늘은 20접시 클리어~맛있어요,8.9.토,455
미카도스시,1194739455,"바퀴벌레가 나왔네요 다먹을때쯤 나와서 다행이라고 하야할지는 모르겠지만,,,정말 식당 참 많이 가봤지만 바퀴벌레가 나온적은 처음이네요이점도 2번째 방문인데 바로 눈앞에 바퀴벌레가 지나가고직원분께 말씀했더니 잡느라 바퀴가 이리저리 도망다니고 잡기는 잡았는데 , 다시는 이용 안할듯싶어요기분좋게 점심 먹으러 갔다가 참 속이 안좋네요",9.25.목,455
호수산장,16684297,오랜만에 찾아간 호수산장 시래기가 부드러워서 종종 가던곳이에요. 새우탕 맛있게 먹고 포장해 욌네요,8.11.월,40
호수산장,16684297,오랜만에 왔습니다~하늘에 계신 아버지가 좋아하셨던 이곳~역시나 매기탕 맛은 입맛 가신 미각을 다시 회복시켜주네요~오늘도 가족들과 즐겁게 맛있게 먹고 갑니다 감사드립니다~,4.5.토,40
호수산장,16684297,음식맛이 일품 이고 재료가 신선하며 가성비가 좋고 주차하기가 편하며 친절하다.,9.30.화,40
호수산장,16684297,굿~,3.9.일,40
호수산장,16684297,진짜 맛나요 메기매운탕! 반찬모두 싹쓸이~~^^,24.10.5.토,40
